id,source_dataset,categoria,subcategoria,nombre,descripcion,municipio,territorio,lat,lon,direccion,telefono,web,ficha_turismo,google_place_id,google_rating,google_num_reviews,google_match_conf
txk_00110,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Portugalete,BIZKAIA,43.3198380623074,-3.01951867042226,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077390_n3_rec_turismo/es_77390/77390-ficha2.html,,,,no_cache
txk_00111,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Sestao,BIZKAIA,43.3089469542446,-3.00590262819713,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077393_n3_rec_turismo/es_77393/77393-ficha2.html,,,,no_cache
txk_00112,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Galdakao,BIZKAIA,43.2311756574096,-2.84281586628673,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077408_n3_rec_turismo/es_77408/77408-ficha2.html,,,,no_cache
txk_00113,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Getxo,BIZKAIA,43.3513741079217,-3.01127045087549,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077409_n3_rec_turismo/es_77409/77409-ficha2.html,,,,no_cache
txk_00114,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Gernika-Lumo,BIZKAIA,43.3165530341919,-2.6769086360236,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077410_n3_rec_turismo/es_77410/77410-ficha2.html,,,,no_cache
txk_00115,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Leioa,BIZKAIA,43.3420909839033,-2.98991644233603,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077412_n3_rec_turismo/es_77412/77412-ficha2.html,,,,no_cache
txk_00116,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Mungia,BIZKAIA,43.355395969945,-2.84811549421859,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077413_n3_rec_turismo/es_77413/77413-ficha2.html,,,,no_cache
txk_00117,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Abadiño,BIZKAIA,43.1700254961696,-2.61801311678726,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077419_n3_rec_turismo/es_77419/77419-ficha2.html,,,,no_cache
txk_00118,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Amorebieta-Etxano,BIZKAIA,43.2211647586736,-2.73330753390731,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077420_n3_rec_turismo/es_77420/77420-ficha2.html,,,,no_cache
txk_00119,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Arrigorriaga,BIZKAIA,43.207068820149,-2.88739394173658,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077422_n3_rec_turismo/es_77422/77422-ficha2.html,,,,no_cache
txk_00120,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Balmaseda,BIZKAIA,43.1948448523474,-3.19405795818411,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077423_n3_rec_turismo/es_77423/77423-ficha2.html,,,,no_cache
txk_00121,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Barakaldo,BIZKAIA,43.2887729187242,-3.00821213892002,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077424_n3_rec_turismo/es_77424/77424-ficha2.html,,,,no_cache
txk_00122,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Basauri,BIZKAIA,43.2362547276353,-2.88622513490214,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077426_n3_rec_turismo/es_77426/77426-ficha2.html,,,,no_cache
txk_00123,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Bermeo,BIZKAIA,43.4194859984207,-2.72293778215473,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077429_n3_rec_turismo/es_77429/77429-ficha2.html,,,,no_cache
txk_00124,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Durango,BIZKAIA,43.1719127064325,-2.63565364687396,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077430_n3_rec_turismo/es_77430/77430-ficha2.html,,,,no_cache
txk_00125,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Ermua,BIZKAIA,43.1862902626009,-2.50392436688707,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077433_n3_rec_turismo/es_77433/77433-ficha2.html,,,,no_cache
txk_00126,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Beasain,GIPUZKOA,43.0470376901514,-2.20063383727493,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077437_n3_rec_turismo/es_77437/77437-ficha2.html,,,,no_cache
txk_00127,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Azpeitia,GIPUZKOA,43.1821150187937,-2.26668085711328,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077441_n3_rec_turismo/es_77441/77441-ficha2.html,,,,no_cache
txk_00128,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Bergara,GIPUZKOA,43.1185370353639,-2.41346502709927,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077444_n3_rec_turismo/es_77444/77444-ficha2.html,,,,no_cache
txk_00129,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Eibar,GIPUZKOA,43.1857959494073,-2.46907103222851,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077445_n3_rec_turismo/es_77445/77445-ficha2.html,,,,no_cache
txk_00130,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Elgoibar,GIPUZKOA,43.2147358916208,-2.41630426135016,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077446_n3_rec_turismo/es_77446/77446-ficha2.html,,,,no_cache
txk_00131,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Hondarribia,GIPUZKOA,43.365913631177,-1.79311750949489,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077448_n3_rec_turismo/es_77448/77448-ficha2.html,,,,no_cache
txk_00132,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Irun,GIPUZKOA,43.3397308985494,-1.79357995205829,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077449_n3_rec_turismo/es_77449/77449-ficha2.html,,,,no_cache
txk_00133,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Oñati,GIPUZKOA,43.0316272875816,-2.41113990265572,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077462_n3_rec_turismo/es_77462/77462-ficha2.html,,,,no_cache
txk_00134,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,AZULMARINO,,Ordizia,GIPUZKOA,43.0534971295179,-2.18009130518986,,,https://www.azulmarino.com/es-es,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077463_n3_rec_turismo/es_77463/77463-ficha2.html,,,,no_cache
txk_00135,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES KOMOMBO,,Vitoria-Gasteiz,ARABA,42.8504481319726,-2.66751376912116,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077502_n3_rec_turismo/es_77502/77502-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077502_n3_rec_turismo/es_77502/77502-ficha2.html,,,,no_cache
txk_00136,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Eibar,GIPUZKOA,43.1856666713395,-2.46926596303727,,,https://www.btravel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000077681_n3_rec_turismo/es_77681/77681-ficha2.html,,,,no_cache
txk_00137,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,LOS LIRIOS VIAJES,,Bilbao,BIZKAIA,43.2567627558254,-2.9310127906103,,,https://www.losliriosviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000078581_n3_rec_turismo/es_78581/78581-ficha2.html,,,,no_cache
txk_00138,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,LOS LIRIOS VIAJES,,Barakaldo,BIZKAIA,43.2982752781753,-2.98863170452539,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000078601_n3_rec_turismo/es_78601/78601-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000078601_n3_rec_turismo/es_78601/78601-ficha2.html,,,,no_cache
txk_00139,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,BILBOVISION  BIDAIAK,,Bilbao,BIZKAIA,43.2720695219454,-2.94600700493906,,,www.bilbovision.net,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000079061_n3_rec_turismo/es_79061/79061-ficha2.html,,,,no_cache
txk_00140,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Irun,GIPUZKOA,43.3412436090065,-1.79866859639949,,,https://www.btravel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000079085_n3_rec_turismo/es_79085/79085-ficha2.html,,,,no_cache
txk_00141,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Andoain,GIPUZKOA,43.213368173508,-2.02372975502819,,,https://www.btravel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000079087_n3_rec_turismo/es_79087/79087-ficha2.html,,,,no_cache
txk_00142,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B THE TRAVEL BRAND,,Donostia / San Sebastián,GIPUZKOA,43.3220605819294,-1.98322764020929,,,https://www.btravel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000079089_n3_rec_turismo/es_79089/79089-ficha2.html,,,,no_cache
txk_00143,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Tolosa,GIPUZKOA,43.1340845353373,-2.07554113153518,,,https://www.btravel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000079181_n3_rec_turismo/es_79181/79181-ficha2.html,,,,no_cache
txk_00144,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,SAGARDUN PARTZUERGOA,,Astigarraga,GIPUZKOA,43.2812920422483,-1.94696893659432,,,https://sagardoarenlurraldea.eus/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000079781_n3_rec_turismo/es_79781/79781-ficha2.html,,,,no_cache
txk_00145,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES NAUTALIA,,Bilbao,BIZKAIA,43.2644365841399,-2.9421895373311,,,https://www.nautaliaviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081002_n3_rec_turismo/es_81002/81002-ficha2.html,,,,no_cache
txk_00146,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,ESL EDUCACION ESPAÑA S.L.,,Bilbao,BIZKAIA,43.2615840591935,-2.9269648769422,,,www.esl-idiomas.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081181_n3_rec_turismo/es_81181/81181-ficha2.html,,,,no_cache
txk_00147,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES HALCÓN,,Gernika-Lumo,BIZKAIA,43.3149484630129,-2.67626797067356,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081183_n3_rec_turismo/es_81183/81183-ficha2.html,,,,no_cache
txk_00148,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN VIAJES,,Bermeo,BIZKAIA,43.4194252516963,-2.72634877790886,,,www.bermeo.halconviajes.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081184_n3_rec_turismo/es_81184/81184-ficha2.html,,,,no_cache
txk_00149,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES ECUADOR,,Gernika-Lumo,BIZKAIA,43.3156611943683,-2.67734543179444,,,https://www.viajesecuador.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081185_n3_rec_turismo/es_81185/81185-ficha2.html,,,,no_cache
txk_00150,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES EL CORTE INGLÉS,,Gernika-Lumo,BIZKAIA,43.3154411158528,-2.67716772828048,,,https://www.viajeselcorteingles.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081186_n3_rec_turismo/es_81186/81186-ficha2.html,,,,no_cache
txk_00151,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Gernika-Lumo,BIZKAIA,43.3150414609408,-2.67725536234825,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081187_n3_rec_turismo/es_81187/81187-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081187_n3_rec_turismo/es_81187/81187-ficha2.html,,,,no_cache
txk_00152,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,CARLSON WAGONLIT,,Bermeo,BIZKAIA,43.4186634982485,-2.72419430707631,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081188_n3_rec_turismo/es_81188/81188-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081188_n3_rec_turismo/es_81188/81188-ficha2.html,,,,no_cache
txk_00153,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCON VIAJES,,Basauri,BIZKAIA,43.2356099999549,-2.88857163435035,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081189_n3_rec_turismo/es_81189/81189-ficha2.html,,,,no_cache
txk_00154,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES EL CORTE INGLÉS,,Basauri,BIZKAIA,43.235753101725,-2.88651194477118,,,www.viajeselcorteingles.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081190_n3_rec_turismo/es_81190/81190-ficha2.html,,,,no_cache
txk_00155,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES NAUTALIA,,Basauri,BIZKAIA,43.235688297674,-2.88817451457792,,,https://www.nautaliaviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081191_n3_rec_turismo/es_81191/81191-ficha2.html,,,,no_cache
txk_00156,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES ECUADOR,,Basauri,BIZKAIA,43.2359098985686,-2.88369979859548,,,https://www.viajesecuador.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081194_n3_rec_turismo/es_81194/81194-ficha2.html,,,,no_cache
txk_00157,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES EL CORTE INGLÉS,,Durango,BIZKAIA,43.1687129637211,-2.63435714676721,,,https://www.viajeselcorteingles.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081195_n3_rec_turismo/es_81195/81195-ficha2.html,,,,no_cache
txk_00158,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES ECUADOR,,Durango,BIZKAIA,43.1684554684977,-2.63283592080383,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081196_n3_rec_turismo/es_81196/81196-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081196_n3_rec_turismo/es_81196/81196-ficha2.html,,,,no_cache
txk_00159,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B THE TRAVEL BRAND,,Durango,BIZKAIA,43.172460697011,-2.63584517274813,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081197_n3_rec_turismo/es_81197/81197-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081197_n3_rec_turismo/es_81197/81197-ficha2.html,,,,no_cache
txk_00160,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN VIAJES,,Durango,BIZKAIA,43.17265514168,-2.63569762508183,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081198_n3_rec_turismo/es_81198/81198-ficha2.html,,,,no_cache
txk_00161,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Bilbao,BIZKAIA,43.2587729093757,-2.94151015892827,,,https://www.btravel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081200_n3_rec_turismo/es_81200/81200-ficha2.html,,,,no_cache
txk_00162,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES ECUADOR,,Bilbao,BIZKAIA,43.2667469854,-2.93707696193971,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081202_n3_rec_turismo/es_81202/81202-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081202_n3_rec_turismo/es_81202/81202-ficha2.html,,,,no_cache
txk_00163,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,RUTAS 10,,Bilbao,BIZKAIA,43.2596848394201,-2.93016971128442,,,www.rutas10.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081208_n3_rec_turismo/es_81208/81208-ficha2.html,,,,no_cache
txk_00164,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES EL CORTE INGLÉS,,Bilbao,BIZKAIA,43.2579396605044,-2.94161762769154,,,https://www.viajeselcorteingles.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081209_n3_rec_turismo/es_81209/81209-ficha2.html,,,,no_cache
txk_00165,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Getxo,BIZKAIA,43.3248491531668,-3.01339510635916,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081212_n3_rec_turismo/es_81212/81212-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081212_n3_rec_turismo/es_81212/81212-ficha2.html,,,,no_cache
txk_00166,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B THE TRAVEL BRAND,,Bilbao,BIZKAIA,43.2670934409057,-2.93043741047751,,,https://www.btravel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081213_n3_rec_turismo/es_81213/81213-ficha2.html,,,,no_cache
txk_00167,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN VIAJES,,Bilbao,BIZKAIA,43.2614045962231,-2.93705239113323,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081216_n3_rec_turismo/es_81216/81216-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081216_n3_rec_turismo/es_81216/81216-ficha2.html,,,,no_cache
txk_00168,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES CEMO,,Bilbao,BIZKAIA,43.2589554581521,-2.93140886571263,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081217_n3_rec_turismo/es_81217/81217-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081217_n3_rec_turismo/es_81217/81217-ficha2.html,,,,no_cache
txk_00169,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,ATLANTIDA TRAVEL,,Bilbao,BIZKAIA,43.2642000604378,-2.93462955367848,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081222_n3_rec_turismo/es_81222/81222-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081222_n3_rec_turismo/es_81222/81222-ficha2.html,,,,no_cache
txk_00170,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,MAPATOURS,,Bilbao,BIZKAIA,43.2718125803251,-2.9487448336772,,,https://www.mapatours.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081306_n3_rec_turismo/es_81306/81306-ficha2.html,,,,no_cache
txk_00171,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES SOLTOUR,,Bilbao,BIZKAIA,43.2718125803251,-2.9487448336772,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081308_n3_rec_turismo/es_81308/81308-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081308_n3_rec_turismo/es_81308/81308-ficha2.html,,,,no_cache
txk_00172,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,TRANSRUTAS,,Bilbao,BIZKAIA,43.2783117762488,-2.9631558726124,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081310_n3_rec_turismo/es_81310/81310-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081310_n3_rec_turismo/es_81310/81310-ficha2.html,,,,no_cache
txk_00173,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN VIAJES,,Erandio,BIZKAIA,43.3167814420589,-2.98392195872595,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081311_n3_rec_turismo/es_81311/81311-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081311_n3_rec_turismo/es_81311/81311-ficha2.html,,,,no_cache
txk_00174,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Leioa,BIZKAIA,43.3216524922284,-2.98613992206561,,,https://www.btravel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081313_n3_rec_turismo/es_81313/81313-ficha2.html,,,,no_cache
txk_00175,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN VIAJES,,Leioa,BIZKAIA,43.3275349895289,-2.98967322674589,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081314_n3_rec_turismo/es_81314/81314-ficha2.html,,,,no_cache
txk_00176,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN VIAJES,,Getxo,BIZKAIA,43.3272879408213,-3.01309631816772,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081316_n3_rec_turismo/es_81316/81316-ficha2.html,,,,no_cache
txk_00177,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCON VIAJES,,Getxo,BIZKAIA,43.3288993406068,-3.00693447350132,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081317_n3_rec_turismo/es_81317/81317-ficha2.html,,,,no_cache
txk_00178,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN BIDAIAK,,Amorebieta-Etxano,BIZKAIA,43.2191226630035,-2.73366954551842,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081320_n3_rec_turismo/es_81320/81320-ficha2.html,,,,no_cache
txk_00179,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES EL CORTE INGLÉS,,Getxo,BIZKAIA,43.3523103890098,-3.01031591418259,,,https://www.viajeselcorteingles.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081321_n3_rec_turismo/es_81321/81321-ficha2.html,,,,no_cache
txk_00180,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN BIDAIAK,,Galdakao,BIZKAIA,43.233359267187,-2.84265508489697,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081323_n3_rec_turismo/es_81323/81323-ficha2.html,,,,no_cache
txk_00181,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES ECUADOR,,Getxo,BIZKAIA,43.3246579735985,-3.01590427432758,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081324_n3_rec_turismo/es_81324/81324-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081324_n3_rec_turismo/es_81324/81324-ficha2.html,,,,no_cache
txk_00182,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Portugalete,BIZKAIA,43.3214709553292,-3.02069125594,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081327_n3_rec_turismo/es_81327/81327-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081327_n3_rec_turismo/es_81327/81327-ficha2.html,,,,no_cache
txk_00183,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES NAUTALIA,,Galdakao,BIZKAIA,43.2303514446841,-2.84419941302082,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081328_n3_rec_turismo/es_81328/81328-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081328_n3_rec_turismo/es_81328/81328-ficha2.html,,,,no_cache
txk_00184,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,VIAJES EL CORTE INGLÉS,,Galdakao,BIZKAIA,43.2307065857815,-2.84188599311242,,,https://www.viajeselcorteingles.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081329_n3_rec_turismo/es_81329/81329-ficha2.html,,,,no_cache
txk_00185,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,B TRAVEL,,Galdakao,BIZKAIA,43.2313531623499,-2.84285806005028,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081330_n3_rec_turismo/es_81330/81330-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081330_n3_rec_turismo/es_81330/81330-ficha2.html,,,,no_cache
txk_00186,agencias_de_viaje_v2,Otros,agencias_de_viaje_v2,HALCÓN BIDAIAK,,Santurtzi,BIZKAIA,43.3275726817671,-3.03225036164958,,,https://www.halconviajes.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/n_negocios/0000081331_n3_rec_turismo/es_81331/81331-ficha2.html,,,,no_cache
